noisy,xgb_near,xgb_full,ridge_near,ridge_full
-2.7920239679993966,-6.651941335625729,-10.392255753533178,-12.640715724827377,-14.654902764314054
-2.462872934089638,-7.710358733130737,-11.217141267245385,-17.694728836834066,-18.39987023990579
-3.94818832201553,-9.987308751261281,-14.105761517228144,-23.463850294220283,-27.608781658852955
-2.512348842356876,-7.252273852194243,-12.23446690714813,-22.67539541358049,-23.615644453857215
-2.099666144150165,-7.046920826124423,-12.1852266066478,-12.007723676847212,-10.127094885449335
-2.78368267482068,-8.596699901381609,-11.362740887458424,-9.928520126910755,-10.280667794485426
-4.059588091658567,-10.587915097422968,-11.943151872593319,-22.70643177649403,-30.29687917244739
-2.63110885346089,-7.978575748616426,-9.836126711872836,-18.862587860557298,-17.215607582621214
-3.876674365619171,-9.585277770318882,-17.43720440087622,-16.531157123756152,-21.108563328584847
-3.7176320252550563,-9.306494642013561,-11.537362898338275,-13.949529735453998,-17.012507758341567
-3.2540384986585034,-7.986161284171059,-10.606143821546251,-12.451977979977826,-13.740916110950648
-2.7851270156725634,-8.20158780250246,-7.550497352962026,-14.444973278443962,-21.733760087368015
-2.8930553381067377,-7.287126155866411,-11.150548783386224,-18.35543944860515,-31.575956957596766
-2.0464204294161,-7.583084987595151,-6.852268924365571,-14.730529102626624,-19.463628590680468
-2.9887739065980385,-8.884679140198031,-11.127380913744798,-22.337927381107022,-25.444441932095042
-4.1664437577912885,-9.965689277689151,-10.455189989051938,-22.862515123199206,-28.534382257613817
-3.7727809216701007,-9.088571352558256,-12.045020044301122,-14.65480006138799,-15.528214682548102
-2.374643847529993,-7.1712289551557244,-12.957850341898716,-12.287344418928967,-12.315500113216066
-2.5191295094447304,-7.168282159338229,-10.249090009581174,-21.11203317054867,-19.70896801190487
-3.389340670810455,-8.336615493582741,-10.976574906912651,-13.501081529064809,-15.375644074398092
-3.061311034207355,-8.084528968569675,-14.633827861140464,-12.819444969235528,-14.357618359287757
-3.287412570450103,-8.825441317630403,-10.259531012891905,-15.812916168493453,-23.825872039832785
-2.9613833686158237,-6.343666624821068,-10.941020589457697,-17.180230015869178,-19.967781938198648
-3.3231972536132615,-8.23994937581265,-10.173514497311311,-12.432522761301426,-12.099777041309718
-3.833029691179556,-9.90254863313434,-10.716511358872333,-11.788419581082879,-13.069403909491845
-3.575377061438846,-7.238837613523673,-9.936969606927237,-13.858901080678285,-14.93091889157559
-2.9634446996777397,-8.036973584228752,-10.02704078033414,-12.976893466699776,-20.389430999965974
