noisy,xgb_near,xgb_full,ridge_near,ridge_full
-5.304864085917238,-8.41035764487842,-11.460412212853718,-14.29122251278112,-16.04304372328173
-2.974647806907502,-7.291185055907353,-12.110629678781713,-8.443407424123285,-6.559250663077146
-3.2579309195958177,-6.702452891853723,-10.262868243251722,-8.871200954318661,-9.065817243030247
-2.5159710727380027,-6.654890304647709,-8.012505627623408,-7.5087170697780925,-6.3088305253606975
-3.3826631910435507,-7.178478854689764,-9.534383600063189,-10.695274050548154,-11.452495469567468
-3.558811274297512,-8.089345350834595,-10.896324044958057,-10.473322380311188,-9.128581757065202
-4.878613626567816,-9.11022280991115,-13.360713882363108,-12.582541006598733,-13.676057175776334
-3.5767786343118284,-8.476481801858963,-11.566255501323953,-10.05634512597547,-12.9348958079974
-4.560296770170064,-8.986274016869658,-14.155868411152055,-14.86209476735826,-14.433805455187569
-3.924541638690443,-9.121064544530565,-15.417633792201528,-10.657271901427176,-11.489071939641136
-4.37978578362023,-7.434413538342299,-8.166046441651686,-11.69901134108766,-10.757850109980334
-3.5556572725894813,-7.047596727976374,-11.176627367986555,-9.18089800186076,-8.444599032138433
-3.83312093293379,-7.0609889122507035,-8.993767745042113,-10.129274812262759,-12.059832078582584
-3.6690254725689817,-7.1377575703459675,-7.794626956895211,-9.255287177866453,-11.710368907930803
-3.6323404252892675,-6.939700217634206,-8.437997673167757,-9.78482187960331,-10.64429131528478
-3.2004539574412507,-7.447989229178023,-13.124206125939024,-9.45361631072039,-11.881226782489867
-4.885193032281357,-10.378648141448755,-18.398944645786838,-14.299447486192765,-19.987476662979944
-3.308359092852491,-6.742456650394302,-11.550814028542122,-10.145723613410276,-11.718194518988593
-2.862461662778025,-7.1589219782844165,-10.926091731335305,-8.478425531384604,-7.697505131555252
-3.5126398211475363,-7.627508550127789,-12.15344108555895,-8.97011245819443,-8.91909098901009
-5.00390043642213,-9.077230135136885,-14.114425675575042,-14.7062082835905,-15.716577497798712
-3.7849596104899903,-8.211327953197436,-11.879024314068445,-11.976156733346992,-14.011293960863268
-4.929481669461485,-8.919896824155519,-15.15256935577981,-12.851397118458063,-13.731265677327253
-4.619768522567546,-9.939097694899038,-13.76985320584921,-12.091095916992051,-13.5782538647291
-3.9844408080729674,-7.699309445261158,-10.904723185945866,-10.804396529810461,-9.200257844914278
-3.440878242222571,-7.796993763654154,-13.75579416310265,-10.390177986014196,-8.278583848617544
-3.504201172882742,-6.729305198934846,-11.451473213922815,-10.745619508176647,-13.986343935721024
-2.8471912846005685,-7.685743859454346,-12.053674709264936,-8.343734790614286,-12.396053336333033
-3.9054546873452662,-8.842621167722305,-12.81708078907277,-11.178912785349018,-15.774130043786124
-5.09899792954101,-9.791798198068665,-15.01933469969796,-12.926275018440807,-12.303079454241802
-4.622959678622341,-8.689098419652314,-11.701958611244955,-11.465859566806637,-10.829454168396389
-3.234077047936202,-7.709249234328402,-9.333191729066632,-9.68655490825364,-9.215426345171975
-3.196129305398233,-7.099798632495238,-12.328325554021125,-8.863066534368855,-9.40903744742659
-4.080848509222332,-8.091375171608505,-9.790298837209951,-11.428906495656083,-11.988962207927322
-3.7359200682218208,-7.465949220124379,-10.784402793800831,-10.672056858657097,-9.739667412061
-4.120535932396666,-8.683078116225229,-14.005725925957723,-11.436580091078781,-12.879952762665853
-3.6840744581369096,-6.031412147187217,-8.039487285895573,-9.663706198557698,-10.088400372811664
-4.152647663279128,-7.5912672359833575,-10.676074548702701,-11.145789615870568,-9.403106371779979
-4.857475688396735,-9.406267538105684,-17.64019792585703,-13.82227598299304,-16.142138454658987
-4.337539587029883,-7.361182044859417,-11.00176412250962,-12.041506917542804,-12.537069167706964
-3.864017754176206,-7.448570286822938,-12.966057039692412,-11.410333256078792,-14.041275155359036
-3.3176030861096066,-6.471800830043833,-9.136306832921873,-8.953682305826298,-8.303438638106291
-4.869884804774519,-8.830078011134496,-13.509346835439496,-12.77331431496981,-13.533616862028314
-4.000237669967485,-7.355457837406542,-7.374300705324604,-10.858022616790654,-11.820626566522263
-4.16731801964623,-7.404715626804453,-8.90243920498064,-11.206222406996062,-11.978602422504352
-4.800188021262289,-9.53326064079653,-14.305227356829608,-13.513242092317615,-15.999964432621384
-3.9264628480148067,-7.566854544127202,-10.462796786158115,-10.035476049596053,-9.913166027714873
-4.171945184291635,-7.312564687341156,-9.856066889350735,-10.926242732445722,-8.537746236094426
-2.6206869047765684,-7.068409259459435,-10.126738941129503,-6.8599162566655245,-9.184017848530383
-3.272490557626484,-8.917322827016875,-14.078164808802446,-8.334454960747637,-9.305323420814764
-4.287958888243214,-8.423084725765639,-11.158642224011937,-11.376232998420562,-10.86358349415626
-4.503826202327268,-9.235731411195582,-14.358382393799992,-12.54081363238968,-11.068623493406964
-4.181381841813037,-8.684406553723983,-13.11230688604623,-9.985558688848686,-9.293659253905812
-3.4750575982517273,-7.707559780944589,-11.182806217741707,-9.278001082299838,-7.271611857568067
-3.6503792442501553,-7.434225493804201,-10.137735718722453,-10.26868982228515,-9.953542215777341
